Date Raised,Town/City,Postcode,Flooding Category,Feedback Responsibility,Feedback Cause
2023-02-05,OKEHAMPTON,EX20 1PJ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-05,IVYBRIDGE,PL21 0BY,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-05,TRURO,TR4 9QF,External outside bounday of property,Sewerage,Blockage - Fat
2023-02-05,TRURO,TR1 3TF,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-05,EXETER,EX4 1QD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-05,TEIGNMOUTH,TQ14 0AE,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-04,PAR,PL24 2AQ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-02-04,EXMOUTH,EX8 4AP,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-02-04,TORPOINT,PL11 2EH,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-02-04,BRAUNTON,EX33 2EA,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-02-04,LAUNCESTON,PL15 8DS,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-02-04,PLYMOUTH,PL4 7HU,Internal Flooding,Private,Blockage Paper/Rag
2023-02-04,REDRUTH,TR15 2AE,External inside boundary of property,Private,Blockage Paper/Rag
2023-02-04,PENRYN,TR10 9JT,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-02-04,PLYMOUTH,PL7 2GH,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-02-04,PAIGNTON,TQ3 3YN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-04,TEIGNMOUTH,TQ14 9PN,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-02-03,PLYMOUTH,PL6 5QN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-03,NEWQUAY,TR7 2LE,External inside boundary of property,Sewerage,Blockage - Fat
2023-02-03,EXMOUTH,EX8 2JU,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-02-03,NEWTON ABBOT,TQ13 7JL,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-02-03,EXETER,EX2 9QD,External outside bounday of property,Sewerage,Blockage - Roots
2023-02-03,NEWTON ABBOT,TQ12 5DS,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-02-03,NEWTON ABBOT,TQ12 4EP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-02,CREDITON,EX17 1AZ,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-02-02,PLYMOUTH,PL2 1QD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-02,PENZANCE,TR18 5JG,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-02-02,FALMOUTH,TR11 2RD,Internal Flooding,Private,Blockage Paper/Rag
2023-02-02,TEIGNMOUTH,TQ14 9LP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-02-02,ISLES OF SCILLY,TR21 0NL,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-02-02,ISLES OF SCILLY,TR21 0NL,Internal Flooding,Sewerage,Collapse/Burst-Sewerage
2023-02-01,PLYMOUTH,PL6 8JZ,Internal Flooding,Unknown but not Public,Blockage Paper/Rag
2023-02-01,TIVERTON,EX16 7BH,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-02-01,TEIGNMOUTH,TQ14 9HD,External inside boundary of property,Sewerage,Blockage - Roots
2023-02-01,DAWLISH,EX7 9PN,Internal Flooding,Private,Sewer condition
2023-02-01,DAWLISH,EX7 9PF,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-31,ST. COLUMB,TR9 6RJ,External inside boundary of property,Sewerage,Partial Collapse-Sewerage
2023-01-31,ST. AUSTELL,PL25 4PR,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-31,CALSTOCK,PL18 9RX,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-31,REDRUTH,TR16 6AR,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-31,HELSTON,TR12 6TG,External inside boundary of property,Sewerage,Sewer condition
2023-01-31,TEIGNMOUTH,TQ14 9QZ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-31,DAWLISH,EX7 9SL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-30,PLYMOUTH,PL6 8TP,External inside boundary of property,Sewerage,Blockage - Fat
2023-01-30,ST. AUSTELL,PL26 6TH,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-30,EXMOUTH,EX8 4NU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-30,CALLINGTON,PL17 8DN,External outside bounday of property,Sewerage,Sewer condition
2023-01-30,SEATON,EX12 2AD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-30,EXETER,EX5 4AD,Internal Flooding,Private,Unknown But Not Public
2023-01-30,PLYMOUTH,PL1 5LZ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-30,TORQUAY,TQ2 6UD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-30,REDRUTH,TR15 1NN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-30,TORRINGTON,EX38 7DN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-30,NEWTON ABBOT,TQ12 2LJ,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-30,DAWLISH,EX7 9EF,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-30,DAWLISH,EX7 0BP,External inside boundary of property,Sewerage,Blockage - Fat
2023-01-29,LOOE,PL13 2RY,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-29,Boscastle,PL35 0AE,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-29,PADSTOW,PL28 8NQ,Internal Flooding,Private,Blockage Paper/Rag
2023-01-29,TIVERTON,EX16 6DN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-29,PLYMOUTH,PL4 8AQ,Internal Flooding,Private,Sewer condition
2023-01-29,PLYMOUTH,PL3 6PT,External inside boundary of property,Sewerage,Partial Collapse-Sewerage
2023-01-28,ST. COLUMB,TR9 6RH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,OTTERY ST MARY,EX11 1HH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,FOWEY,PL23 1ND,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,CALLINGTON,PL17 7BH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,LISKEARD,PL14 5HF,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-28,LISKEARD,PL14 5AZ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-28,TIVERTON,EX16 9NS,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,TAVISTOCK,PL19 8BP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,TORRINGTON,EX38 8EZ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-28,PLYMOUTH,PL9 0JQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,TOTNES,TQ9 6QZ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-28,DARTMOUTH,TQ6 9RG,External inside boundary of property,Sewerage,Blockage - Fat
2023-01-27,LOSTWITHIEL,PL22 0EJ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-27,LISKEARD,PL14 4NZ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-27,LISKEARD,PL14 4NL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-27,SALTASH,PL12 5LW,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-27,BODMIN,PL30 5HQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-27,EXETER,EX5 5AT,External outside bounday of property,Sewerage,Partial Collapse-Sewerage
2023-01-27,YELVERTON,PL20 6AP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-27,PLYMOUTH,PL7 2GN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-27,FALMOUTH,TR11 5ND,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-27,NEWTON ABBOT,TQ12 2BZ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-26,ST AUSTELL,PL26 8NU,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-01-26,ST. AUSTELL,PL26 6RX,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-26,COLYTON,EX24 6QH,External outside bounday of property,Sewerage,Blockage - Fat
2023-01-26,CREDITON,EX17 1EJ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-26,TORQUAY,TQ1 4AF,Internal Flooding,Private,Blockage Paper/Rag
2023-01-25,PLYMOUTH,PL6 8SL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-25,ST. AUSTELL,PL26 8AP,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-25,ST. AUSTELL,PL26 6XD,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-25,LISKEARD,PL14 5QA,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-25,BUCKFASTLEIGH,TQ11 0BU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-25,EXETER,EX5 4AN,External inside boundary of property,Private,Blockage Paper/Rag
2023-01-25,TORQUAY,TQ2 6BE,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-25,REDRUTH,TR15 3LQ,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-01-25,REDRUTH,TR15 2NW,Internal Flooding,Private,Blockage Paper/Rag
2023-01-25,PLYMOUTH,PL7 5HX,External outside bounday of property,Sewerage,Planned Work
2023-01-25,IVYBRIDGE,PL21 9UF,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-25,HELSTON,TR13 8PT,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-01-25,NEWTON ABBOT,TQ12 5YN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-24,ST. AUSTELL,PL26 6TW,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-24,BARNSTAPLE,EX32 7BT,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-24,LAUNCESTON,PL15 9ER,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-24,REDRUTH,TR15 3LQ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-24,ST IVES,TR26 2EP,External outside bounday of property,Sewerage,Blockage - Silt
2023-01-24,FALMOUTH,TR11 2EU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-24,EXETER,EX4 5DS,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-24,TEIGNMOUTH,TQ14 9PN,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-24,CAMBORNE,TR14 8AU,Internal Flooding,Private,Sewer condition
2023-01-23,PLYMOUTH,PL5 3EL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-23,ST. AUSTELL,PL25 4RT,External outside bounday of property,Sewerage,Planned Work
2023-01-23,LOOE,PL13 1DG,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-23,HONITON,EX14 2GW,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-23,TORQUAY,TQ1 3ET,External outside bounday of property,Sewerage,Blockage - Roots
2023-01-23,DARTMOUTH,TQ6 0QH,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-23,BRIXHAM,TQ5 9HT,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-22,PLYMOUTH,PL6 8TG,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-22,ST. AUSTELL,PL25 5BZ,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-22,TORPOINT,PL11 2DJ,External inside boundary of property,Sewerage,Partial Collapse-Sewerage
2023-01-22,BODMIN,PL31 1QG,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-22,PAIGNTON,TQ4 7EA,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-22,IVYBRIDGE,PL21 0AN,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-22,FALMOUTH,TR11 3JH,Internal Flooding,Private,Blockage - Fat
2023-01-22,DARTMOUTH,TQ6 9ED,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-21,PLYMOUTH,PL6 8XA,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-21,EXETER,EX4 2JT,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-21,OKEHAMPTON,EX20 2JX,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-21,PAIGNTON,TQ3 1EZ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-21,BIDEFORD,EX39 1DQ,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-21,BIDEFORD,EX39 1DQ,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-20,PLYMOUTH,PL6 5LH,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-20,WADEBRIDGE,PL27 7PQ,External inside boundary of property,Sewerage,Sewer condition
2023-01-20,WADEBRIDGE,PL27 7PQ,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-20,CREDITON,EX17 1EJ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-20,PAIGNTON,TQ4 5HS,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-20,TRURO,TR3 7AH,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-20,TAVISTOCK,PL19 9JG,Internal Flooding,Private,Blockage Paper/Rag
2023-01-20,FALMOUTH,TR11 2QL,External inside boundary of property,Private,Blockage Paper/Rag
2023-01-20,TRURO,TR1 3LX,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-20,NEWTON ABBOT,TQ12 2FX,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-19,EXETER,EX5 2NB,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-19,EXETER,EX5 2NB,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-19,TORPOINT,PL11 2EH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-19,WADEBRIDGE,PL27 6LY,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-19,BUDE,EX23 9BU,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-19,PLYMOUTH,PL7 2ZD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-19,ST. AGNES,TR5 0UT,External outside bounday of property,Sewerage,Blockage - Roots
2023-01-19,EXETER,EX4 3AH,External outside bounday of property,Sewerage,Blockage - Fat
2023-01-19,EXETER,EX1 3NN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-19,DARTINGTON,TQ9 6JU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-19,KINGSBRIDGE,TQ7 1HN,External outside bounday of property,Sewerage,Suspected Hydraulic Overload
2023-01-19,NEWTON ABBOT,TQ12 4AX,External outside bounday of property,Sewerage,Collapse/Burst-Sewerage
2023-01-18,PLYMOUTH,PL6 8TD,Internal Flooding,Local Authority,Sewer condition
2023-01-18,PLYMOUTH,PL6 6NX,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-18,ST BUDEAUX,PL5 1TE,External inside boundary of property,Sewerage,Blockage - Silt
2023-01-18,NEWQUAY,TR7 1RW,External inside boundary of property,Private,Blockage Paper/Rag
2023-01-18,TRURO,TR3 7BU,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-18,REDRUTH,TR15 3NE,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-18,MATFORD BUSINESS PARK,EX2 8FD,External outside bounday of property,Sewerage,Pump Station Breakdown
2023-01-18,EXETER,EX1 3RG,Internal Flooding,Sewerage,Blockage - Roots
2023-01-18,KINGSBRIDGE,TQ7 2EU,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-18,DAWLISH,EX7 9EF,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-17,SIDMOUTH,EX10 9EB,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-17,CULLOMPTON,EX15 1EX,External outside bounday of property,Sewerage,Blockage - Roots
2023-01-17,HONITON,EX14 1QQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-17,PENRYN,TR10 9EP,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-17,FALMOUTH,TR11 4AQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-17,Penryn,TR10 8AJ,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-17,EXETER,EX4 9HR,External outside bounday of property,Sewerage,Blockage - Roots
2023-01-17,EXETER,EX4 2JB,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-17,KINGSBRIDGE,TQ7 2TJ,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-17,NEWTON ABBOT,TQ12 4AH,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-01-17,NEWTON ABBOT,TQ12 1HT,Internal Flooding,Unknown but not Public,Sewer condition
2023-01-16,LISKEARD,PL14 6DY,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,PORT ISAAC,PL29 3RP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,BUDE,EX23 0JN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,CULLOMPTON,EX15 3JJ,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-16,NEWTON ABBOT,TQ12 6EY,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-16,HAYLE,TR27 5BN,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-16,REDRUTH,TR16 6AU,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-16,REDRUTH,TR16 6AU,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-16,REDRUTH,TR15 3JL,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-16,REDRUTH,TR15 3BL,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-16,ST. IVES,TR26 2TN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,HELSTON,TR12 7JS,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-16,LYME REGIS,DT7 3NJ,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-01-16,PERRANPORTH,TR6 0DS,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,TRURO,TR3 7JR,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-16,PENRYN,TR10 8DA,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-16,EXETER,EX4 4RS,External inside boundary of property,Sewerage,Blockage - Roots
2023-01-16,EXETER,EX4 1PQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,BRIXHAM,TQ5 0JD,External outside bounday of property,Sewerage,Hydraulic Overload
2023-01-16,TEIGNMOUTH,TQ14 9UF,External inside boundary of property,Sewerage,Blockage - Fat
2023-01-16,TEIGNMOUTH,TQ14 9LP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,TEIGNMOUTH,TQ14 9HD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-01-16,TEIGNMOUTH,TQ14 0AL,External inside boundary of property,Sewerage,Hydraulic Overload
2023-01-15,PLYMOUTH,PL5 3JT,External inside boundary of property,Sewerage,Blockage Paper/Rag
