Reports - Group Journal - 01/01/2023 - 31/12/2023 - All - 0 - All,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,,,,,,,,,,,,,,,,,,,,
Company Confidential,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Event Id,PropertyId,Property_Type,Max Depth,Interceptor,InterceptorRemoval,Greater24Hours,Occ Basement,CauseOfBlockage,OSPostcode,OSRoad,OSPostTown,OSCounty,Flood Incident Date,SewTypeCode,FloodCatCode,FloodLevelCode,FloodLocCode,Rainfall Return,Job Creation Date,Asset Owner
514543,1005364,House/ Flat,Less than 30 mm,,,,,,OX4 3XX,CAMPBELL ROAD,OXFORD,,2023-10-13 00:00:00,F,H,A,S,7,2023-10-13 00:00:00,TWUL (LOCAL)
516137,1005364,House/ Flat,Less than 30 mm,,,,,,OX4 3XX,CAMPBELL ROAD,OXFORD,,2023-10-20 00:00:00,F,H,A,E,1,2023-11-27 00:00:00,TWUL (LOCAL)
514740,1005363,House/ Flat,Less than 30 mm,,,,,,OX4 3XX,CAMPBELL ROAD,OXFORD,,2023-10-13 00:00:00,F,H,A,E,7,2023-10-20 00:00:00,TWUL (LOCAL)
513766,1184175,House/ Flat,Less than 30 mm,,,,,UK,CR8 2XX,HIGHLAND ROAD,PURLEY,SURREY,2023-08-27 00:00:00,F,B,A,E,0,2023-09-14 00:00:00,TWUL (EX S24)
509217,1121156,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,CR8 2XX,RUSSELL HILL ROAD,PURLEY,,2023-02-07 00:00:00,F,B,A,E,0,2023-02-08 00:00:00,TWUL (EX S24)
511433,1182879,House/ Flat,Less than 30 mm,No,No,No,No,UK,CR8 3XX,BRIGHTON ROAD,PURLEY,SURREY,2023-04-26 00:00:00,F,B,A,E,0,2023-04-26 00:00:00,TWUL (EX S24)
510783,1182545,House/ Flat,Less than 30 mm,No,No,No,No,UK,CR8 4XX,HAYDN AVENUE,PURLEY,SURREY,2023-04-02 00:00:00,F,B,A,E,0,2023-04-02 00:00:00,TWUL (LOCAL)
513401,1183643,House/ Flat,Less than 30 mm,,,,,,RM6 6XX,PLANTAGENET GARDENS,ROMFORD,,2023-07-04 00:00:00,F,C,A,E,0,2023-08-21 00:00:00,TWUL (LOCAL)
509261,1181667,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,RM6 6XX,KENNETH ROAD,ROMFORD,,2023-02-04 00:00:00,F,B,A,E,0,2023-02-10 00:00:00,TWUL (EX S24)
512693,1181667,House/ Flat,Less than 30 mm,No,No,No,No,UK,RM6 6XX,KENNETH ROAD,ROMFORD,,2023-07-04 00:00:00,F,B,A,E,0,2023-07-04 00:00:00,TRANSFERRED ASSET (2011)
512148,1074753,House/ Flat,Less than 30 mm,,,,,PR,RM7 0XX,BEECHFIELD GARDENS,ROMFORD,,2023-06-05 00:00:00,F,B,A,I,0,2023-06-05 00:00:00,TWUL (EX S24)
511680,1020663,Commercial,30 to 299mm,No,No,Yes,Yes,UK,CR8 4XX,BRIGHTON ROAD,PURLEY,,2023-05-09 00:00:00,F,B,A,E,17,2023-05-11 00:00:00,TWUL (EX S24)
514809,1184680,House/ Flat,Less than 30 mm,,,,,,EN5 2XX,DOLLIS VALLEY DRIVE,BARNET,,2023-10-22 00:00:00,F,H,B,E,4,2023-10-23 00:00:00,TWUL (LOCAL)
510790,1180064,House/ Flat,Less than 30 mm,,,,Yes,PR,EN5 2XX,ST. STEPHENS ROAD,BARNET,HERTFORDSHIRE,2023-04-02 00:00:00,F,B,A,M,0,2023-04-02 00:00:00,TWUL (EX S24)
511036,1180064,House/ Flat,Less than 30 mm,,,Yes,Yes,PR,EN5 2XX,ST. STEPHENS ROAD,BARNET,HERTFORDSHIRE,2023-04-11 00:00:00,F,B,A,M,2,2023-04-11 00:00:00,TWUL (EX S24)
512108,1180064,House/ Flat,Less than 30 mm,,,,,DEF,EN5 2XX,ST. STEPHENS ROAD,BARNET,HERTFORDSHIRE,2023-06-03 00:00:00,F,B,A,M,0,2023-06-03 00:00:00,TWUL (EX S24)
509294,1181687,House/ Flat,Less than 30 mm,No,No,No,No,UK,EN5 2XX,BRYANT CLOSE,BARNET,HERTFORDSHIRE,2023-02-12 00:00:00,F,B,A,E,0,2023-02-12 00:00:00,TWUL (EX S24)
511691,1181687,House/ Flat,Less than 30 mm,No,No,No,No,UK,EN5 2XX,BRYANT CLOSE,BARNET,HERTFORDSHIRE,2023-04-28 00:00:00,F,B,A,E,0,2023-05-12 00:00:00,TWUL (EX S24)
513914,1099236,House/ Flat,Less than 30 mm,,,,,FG,EN5 2XX,THE CROFT,BARNET,HERTFORDSHIRE,2023-09-20 00:00:00,F,B,A,Y,8,2023-09-20 00:00:00,TWUL (LOCAL)
516126,1105482,House/ Flat,30 to 299mm,No,No,No,No,UK,EN5 3XX,FARM CLOSE,BARNET,HERTFORDSHIRE,2023-11-26 00:00:00,F,B,A,E,0,2023-11-26 00:00:00,TWUL (LOCAL)
511904,1107242,House/ Flat,Less than 30 mm,No,No,No,No,UK,EN5 3XX,WELLSIDE CLOSE,BARNET,HERTFORDSHIRE,2023-05-22 00:00:00,F,B,A,E,0,2023-05-22 00:00:00,TWUL (EX S24)
514506,1184546,House/ Flat,Less than 30 mm,No,No,No,No,UK,EN5 3XX,BARNET ROAD,BARNET,,2023-10-11 00:00:00,S,B,A,E,0,2023-10-11 00:00:00,TWUL (EX S24)
520244,1187182,House/ Flat,Less than 30 mm,,,Yes,,DEF,EN5 3XX,ROWLEY GREEN ROAD,BARNET,,2023-12-31 00:00:00,F,B,A,E,0,2024-03-06 00:00:00,TWUL (EX S24)
507909,1180938,House/ Flat,Less than 30 mm,No,No,No,No,,EN5 4XX,BEAUMONT PLACE,BARNET,HERTFORDSHIRE,2023-01-02 00:00:00,F,C,A,E,0,2023-01-02 00:00:00,TWUL (LOCAL)
515565,1184996,House/ Flat,Less than 30 mm,No,No,No,No,UK,SN8 3XX,RIVAR ROAD,MARLBOROUGH,WILTSHIRE,2023-11-12 00:00:00,F,B,A,E,0,2023-11-12 00:00:00,TWUL (EX S24)
510235,1182221,House/ Flat,Less than 30 mm,No,No,No,No,UK,SN8 4XX,ORCHARD ROAD,MARLBOROUGH,,2023-03-12 00:00:00,F,B,A,E,0,2023-03-13 00:00:00,TWUL (LOCAL)
508494,1181221,House/ Flat,Less than 30 mm,,,,,,SN8 4XX,,MARLBOROUGH,WILTSHIRE,2023-01-17 00:00:00,F,H,A,E,0,2023-01-18 00:00:00,TWUL (LOCAL)
510655,1146184,Commercial,Less than 30 mm,,,,Yes,FG,SW10 0XX,KINGS ROAD,LONDON,,2023-03-25 00:00:00,F,B,B,M,0,2023-03-30 00:00:00,TWUL (LOCAL)
510654,1182488,Commercial,Less than 30 mm,,,,Yes,FG,SW10 0XX,KINGS ROAD,LONDON,,2023-03-29 00:00:00,F,B,Z,U,0,2023-03-30 00:00:00,TWUL (EX S24)
510620,1182468,Commercial,Less than 30 mm,,,,Yes,FG,SW11 4XX,BATTERSEA PARK ROAD,LONDON,,2023-03-27 00:00:00,F,B,B,I,0,2023-03-28 00:00:00,TWUL (EX S24)
512696,1122794,House/ Flat,Less than 30 mm,,,,Yes,FG,SW11 1XX,LAVENDER SWEEP,LONDON,,2023-07-04 00:00:00,F,B,B,I,0,2023-07-05 00:00:00,TWUL (EX S24)
511613,1183001,Commercial,Less than 30 mm,,,,,,SW11 1XX,BATTERSEA RISE,LONDON,,2023-05-05 00:00:00,C,E,B,I,6,2023-05-09 00:00:00,TWUL (LOCAL)
509056,1041267,House/ Flat,Less than 30 mm,,,Yes,Yes,,SW11 1XX,ECKSTEIN ROAD,LONDON,,2023-02-01 00:00:00,C,E,Z,I,0,2023-02-02 00:00:00,TWUL (LOCAL)
510646,1041267,House/ Flat,Less than 30 mm,,,,Yes,,SW11 1XX,ECKSTEIN ROAD,LONDON,,2023-03-29 00:00:00,F,E,B,I,0,2023-03-29 00:00:00,TWUL (EX S24)
514030,1184298,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW11 2XX,LATCHMERE ROAD,LONDON,,2023-09-22 00:00:00,F,B,A,E,2,2023-09-24 00:00:00,TWUL (LOCAL)
514499,1184542,Commercial,Less than 30 mm,,,,,,SW11 2XX,ABERCROMBIE STREET,LONDON,,2023-10-10 00:00:00,F,E,B,I,0,2023-10-11 00:00:00,TWUL (EX S24)
510253,1182228,Commercial,Less than 30 mm,No,No,No,No,UK,SW11 2XX,CRANLEIGH MEWS,LONDON,,2023-03-08 00:00:00,F,B,A,E,0,2023-03-14 00:00:00,TWUL (EX S24)
511407,1176201,Commercial,Less than 30 mm,,,,Yes,,SW11 3XX,BATTERSEA BRIDGE ROAD,LONDON,,2023-04-25 00:00:00,F,E,B,I,0,2023-04-26 00:00:00,TWUL (LOCAL)
512909,1183661,Commercial,Less than 30 mm,,,Yes,,PR,SW11 3XX,BATTERSEA PARK ROAD,LONDON,,2023-07-14 00:00:00,F,B,B,I,0,2023-07-17 00:00:00,TWUL (EX S24)
513149,1183800,Commercial,Less than 30 mm,,,,,FG,SW11 3XX,BATTERSEA PARK ROAD,LONDON,,2023-08-03 00:00:00,F,B,A,I,0,2023-08-04 00:00:00,TWUL (EX S24)
509622,1181870,House/ Flat,Less than 30 mm,,,,,DEF,SW11 3XX,GWYNNE ROAD,LONDON,,2023-02-20 00:00:00,F,B,A,Y,0,2023-02-23 00:00:00,TWUL (EX S24)
511115,1046370,House/ Flat,Less than 30 mm,,,,Yes,PR,SW11 3XX,WESTBRIDGE ROAD,LONDON,,2023-04-14 00:00:00,F,B,Z,Y,0,2023-04-15 00:00:00,TWUL (EX S24)
521027,1045949,Commercial,Less than 30 mm,,,,,,SW11 4XX,BATTERSEA PARK ROAD,LONDON,,2023-09-22 00:00:00,C,H,B,I,3,2024-03-28 00:00:00,TWUL (LOCAL)
508644,1140668,Commercial,Less than 30 mm,,,Yes,Yes,DEBRIS,SW11 4XX,BATTERSEA PARK ROAD,LONDON,,2023-01-20 00:00:00,F,B,B,I,0,2023-01-22 00:00:00,TWUL (EX S24)
514636,1052241,House/ Flat,Less than 30 mm,No,No,Yes,No,,SW11 4XX,LURLINE GARDENS,LONDON,,2023-10-15 00:00:00,C,E,A,E,0,2023-10-16 00:00:00,TWUL (LOCAL)
514659,1052241,House/ Flat,Less than 30 mm,,,,,,SW11 4XX,LURLINE GARDENS,LONDON,,2023-10-16 00:00:00,C,E,A,E,0,2023-10-18 00:00:00,TWUL (LOCAL)
516683,1185524,House/ Flat,Less than 30 mm,,,Yes,Yes,FG,SW11 5XX,JOUBERT STREET,LONDON,,2023-12-11 00:00:00,F,B,A,I,0,2023-12-13 00:00:00,TWUL (EX S24)
514875,1170554,House/ Flat,Less than 30 mm,,,Yes,,FG,SW11 5XX,LAVENDER HILL,LONDON,,2023-10-20 00:00:00,F,B,B,I,2,2023-10-24 00:00:00,TRANSFERRED ASSET (2011)
510882,1182607,House/ Flat,,,,Yes,,PR,SW11 5XX,GRAYSHOTT ROAD,LONDON,,2023-03-03 00:00:00,F,B,A,I,0,2023-04-05 00:00:00,TWUL (EX S24)
513889,1184242,House/ Flat,Less than 30 mm,,,Yes,,DEBRIS,SW12 8XX,ENDLESHAM ROAD,LONDON,,2023-09-19 00:00:00,F,B,B,I,3,2023-09-20 00:00:00,TWUL (EX S24)
512611,1183514,House/ Flat,,,,,Yes,3RDPARTY,SW12 8XX,CALBOURNE ROAD,LONDON,,2023-02-19 00:00:00,F,B,Z,Y,0,2023-06-30 00:00:00,TWUL (LOCAL)
509523,1181818,House/ Flat,Less than 30 mm,,,Yes,,DEBRIS,SW12 8XX,CALBOURNE ROAD,LONDON,,2023-02-19 00:00:00,F,B,B,I,0,2023-02-20 00:00:00,TWUL (EX S24)
509555,1025517,House/ Flat,,,,,,DEBRIS,SW12 8XX,CALBOURNE ROAD,LONDON,,2023-02-19 00:00:00,F,B,B,I,0,2023-02-21 00:00:00,TWUL (EX S24)
509204,1181629,House/ Flat,Less than 30 mm,,,,,DEBRIS,SW12 8XX,HEARNVILLE ROAD,LONDON,,2023-01-27 00:00:00,S,B,Z,I,0,2023-02-08 00:00:00,TWUL (EX S24)
514026,1184296,House/ Flat,30 to 299mm,No,No,No,No,UK,SW12 8XX,NIGHTINGALE LANE,LONDON,,2023-09-23 00:00:00,F,B,A,E,0,2023-09-23 00:00:00,TWUL (LOCAL)
510481,1182373,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW12 9XX,FERNLEA ROAD,LONDON,,2023-03-22 00:00:00,F,B,A,E,0,2023-03-22 00:00:00,TWUL (LOCAL)
508959,1181498,House/ Flat,Less than 30 mm,,,,,PR,SW13 0XX,WESTWOOD ROAD,LONDON,,2023-01-25 00:00:00,F,B,A,E,0,2023-01-31 00:00:00,TRANSFERRED ASSET (2011)
508817,1181411,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW13 0XX,WHITE HART LANE,LONDON,,2023-01-26 00:00:00,F,B,A,E,0,2023-01-26 00:00:00,TWUL (EX S24)
509722,1181934,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW13 9XX,KENTWODE GREEN,LONDON,,2023-02-24 00:00:00,F,B,A,E,0,2023-02-26 00:00:00,TWUL (EX S24)
516789,1185563,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW13 9XX,BOILEAU ROAD,LONDON,,2023-12-06 00:00:00,F,B,A,E,0,2023-12-15 00:00:00,TWUL (EX S24)
516421,1156207,Commercial,Less than 30 mm,,,,Yes,FG,SW13 9XX,CASTELNAU,LONDON,,2023-12-04 00:00:00,F,B,A,I,0,2023-12-06 00:00:00,TWUL (EX S24)
513182,1095346,Commercial,Less than 30 mm,,,,,,SW14 7XX,LOWER RICHMOND ROAD,LONDON,,2023-08-06 00:00:00,S,H,A,I,1,2023-08-06 00:00:00,TWUL (LOCAL)
508681,1045563,Commercial,Less than 30 mm,,,,,FG,SW15 1XX,PUTNEY HIGH STREET,LONDON,,2023-01-21 00:00:00,F,B,Z,I,0,2023-01-24 00:00:00,TWUL (LOCAL)
517307,1181983,House/ Flat,Less than 30 mm,,,,,PR,SW15 3XX,RYDAL GARDENS,LONDON,,2023-09-16 00:00:00,F,B,A,I,0,2024-01-03 00:00:00,TRANSFERRED ASSET (2011)
508202,1181097,House/ Flat,Less than 30 mm,,,Yes,,3RDPARTY,SW15 3XX,ULLSWATER CRESCENT,LONDON,,2023-01-04 00:00:00,F,B,A,Y,0,2023-01-10 00:00:00,TWUL (LOCAL)
508678,1181336,House/ Flat,Less than 30 mm,,,,,PR,SW15 3XX,ULLSWATER CRESCENT,LONDON,,2023-01-04 00:00:00,F,B,A,E,0,2023-01-23 00:00:00,TWUL (LOCAL)
515516,1184963,House/ Flat,Less than 30 mm,No,No,Yes,No,,SW15 5XX,DOVER HOUSE ROAD,LONDON,,2023-11-11 00:00:00,C,C,A,E,0,2023-11-11 00:00:00,TWUL (LOCAL)
509115,1181581,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW15 5XX,DOVER HOUSE ROAD,LONDON,,2023-02-05 00:00:00,S,B,A,E,0,2023-02-06 00:00:00,TWUL (LOCAL)
513021,1183731,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW15 5XX,ELLENBOROUGH PLACE,LONDON,,2023-07-25 00:00:00,F,B,A,E,0,2023-07-25 00:00:00,TWUL (EX S24)
508868,1181443,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 1XX,DINGLEY LANE,LONDON,,2023-01-29 00:00:00,F,B,A,E,0,2023-01-29 00:00:00,TWUL (EX S24)
514996,1184750,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 1XX,STREATHAM HIGH ROAD,LONDON,,2023-10-25 00:00:00,F,B,A,E,0,2023-10-26 00:00:00,TWUL (LOCAL)
515560,1184995,House/ Flat,Less than 30 mm,,,,Yes,DEF,SW16 1XX,WOODFIELD LANE,LONDON,,2023-11-10 00:00:00,F,B,B,I,0,2023-11-13 00:00:00,TWUL (EX S24)
510260,1182233,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 1XX,WOODFIELD AVENUE,LONDON,,2023-03-10 00:00:00,C,B,A,E,0,2023-03-14 00:00:00,TWUL (LOCAL)
511205,1182777,House/ Flat,,,,,,DEF,SW16 2XX,VALLEY ROAD,LONDON,,2023-03-23 00:00:00,F,B,B,I,0,2023-04-19 00:00:00,TWUL (EX S24)
510550,1169880,House/ Flat,Less than 30 mm,,,,,DEF,SW16 2XX,VALLEY ROAD,LONDON,,2023-03-23 00:00:00,F,B,B,I,0,2023-03-25 00:00:00,TWUL (EX S24)
509083,1181561,House/ Flat,Less than 30 mm,,,,Yes,DEF,SW16 2XX,SHRUBBERY ROAD,LONDON,,2023-01-25 00:00:00,F,B,B,I,0,2023-02-04 00:00:00,TWUL (EX S24)
509140,1181561,House/ Flat,,,,,Yes,DEF,SW16 2XX,SHRUBBERY ROAD,LONDON,,2023-02-02 00:00:00,F,B,B,I,0,2023-02-06 00:00:00,TWUL (EX S24)
516048,1185194,House/ Flat,Less than 30 mm,,,Yes,Yes,DEF,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-24 00:00:00,TWUL (LOCAL)
516142,1185206,House/ Flat,Less than 30 mm,,,Yes,Yes,DEF,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-27 00:00:00,TWUL (LOCAL)
516144,1185208,House/ Flat,Less than 30 mm,,,Yes,Yes,DEF,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-27 00:00:00,TWUL (LOCAL)
516145,1185209,House/ Flat,Less than 30 mm,,,Yes,Yes,DEF,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-27 00:00:00,TWUL (LOCAL)
516146,1185210,House/ Flat,Less than 30 mm,,,Yes,Yes,DEF,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-27 00:00:00,TWUL (LOCAL)
516147,1185211,House/ Flat,Less than 30 mm,,,,Yes,DEF,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-27 00:00:00,TWUL (LOCAL)
516143,1185207,House/ Flat,Less than 30 mm,,,Yes,Yes,DEF,SW16 2XX,KNOLLYS RAOD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-27 00:00:00,TWUL (LOCAL)
515437,1184920,House/ Flat,Less than 30 mm,,,Yes,Yes,DEF,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-08 00:00:00,F,B,Z,Y,0,2023-11-09 00:00:00,TWUL (LOCAL)
516455,1184920,House/ Flat,30 to 299mm,No,No,No,No,UK,SW16 2XX,KNOLLYS ROAD,LONDON,,2023-11-13 00:00:00,F,B,A,E,0,2023-12-07 00:00:00,TWUL (LOCAL)
511423,1182869,Commercial,Less than 30 mm,No,No,No,No,UK,SW16 2XX,LEIGHAM COURT ROAD,LONDON,,2023-04-07 00:00:00,F,B,A,E,0,2023-04-26 00:00:00,TWUL (EX S24)
511426,1182869,Commercial,Less than 30 mm,No,No,No,No,UK,SW16 2XX,LEIGHAM COURT ROAD,LONDON,,2023-04-10 00:00:00,F,B,A,E,0,2023-04-26 00:00:00,TWUL (EX S24)
510915,1146212,Commercial,Less than 30 mm,,,Yes,Yes,PR,SW16 4XX,LONDON ROAD,LONDON,,2023-04-02 00:00:00,F,B,Z,Y,0,2023-04-06 00:00:00,TWUL (EX S24)
512621,1089585,House/ Flat,30 to 299mm,No,No,No,No,UK,SW16 5XX,DONNYBROOK ROAD,LONDON,,2023-07-01 00:00:00,F,B,A,S,0,2023-07-01 00:00:00,TWUL (EX S24)
508123,1174637,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 5XX,BENCROFT ROAD,LONDON,,2023-01-03 00:00:00,F,B,A,S,0,2023-01-08 00:00:00,TWUL (EX S24)
511357,1159864,House/ Flat,Less than 30 mm,,,,,FG,SW16 5XX,ELLISON ROAD,LONDON,,2023-04-24 00:00:00,F,B,B,I,15,2023-04-24 00:00:00,TWUL (EX S24)
511605,1182999,House/ Flat,,,,,,FG,SW16 5XX,ELLISON ROAD,LONDON,,2023-04-24 00:00:00,F,B,B,I,15,2023-05-09 00:00:00,TWUL (EX S24)
512100,1183244,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 5XX,SHERWOOD AVENUE,LONDON,,2023-06-01 00:00:00,F,B,A,E,0,2023-06-02 00:00:00,TWUL (LOCAL)
515115,1102857,House/ Flat,Less than 30 mm,,,,,DEBRIS,SW16 5XX,HASSOCKS ROAD,LONDON,,2023-08-26 00:00:00,S,B,A,E,4,2023-11-01 00:00:00,TWUL (LOCAL)
515116,1102857,House/ Flat,Less than 30 mm,,,,,DEBRIS,SW16 5XX,HASSOCKS ROAD,LONDON,,2023-09-01 00:00:00,S,B,A,E,1,2023-11-01 00:00:00,TWUL (LOCAL)
510964,1182645,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 5XX,WINDERMERE ROAD,LONDON,,2023-04-07 00:00:00,F,B,A,E,0,2023-04-08 00:00:00,TWUL (LOCAL)
516208,1185283,House/ Flat,Less than 30 mm,,,,,,SW16 5XX,PATHFIELD ROAD,LONDON,,2023-11-02 00:00:00,S,C,B,I,2,2023-11-29 00:00:00,TWUL (EX S24)
519942,1187054,House/ Flat,Less than 30 mm,,,,,RTS,SW16 5XX,PATHFIELD ROAD,LONDON,,2023-10-19 00:00:00,S,B,B,I,3,2024-02-27 00:00:00,TWUL (LOCAL)
519943,1187055,House/ Flat,Less than 30 mm,,,,,RTS,SW16 5XX,PATHFIELD ROAD,LONDON,,2023-10-19 00:00:00,S,B,B,I,3,2024-02-27 00:00:00,TWUL (LOCAL)
519941,1187053,House/ Flat,Less than 30 mm,,,,,RTS,SW16 5XX,PATHFIELD ROAD,LONDON,,2023-10-19 00:00:00,S,B,B,I,3,2024-02-27 00:00:00,TWUL (LOCAL)
514841,1184699,House/ Flat,Less than 30 mm,,,,,RTS,SW16 5XX,PATHFIELD ROAD,LONDON,,2023-10-19 00:00:00,S,B,B,I,3,2023-10-23 00:00:00,TWUL (LOCAL)
516570,1185463,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 5XX,HELMSDALE ROAD,LONDON,,2023-12-11 00:00:00,F,B,A,E,0,2023-12-11 00:00:00,TWUL (EX S24)
516569,1185462,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW16 5XX,HELMSDALE ROAD,LONDON,,2023-12-11 00:00:00,F,B,Z,E,0,2023-12-11 00:00:00,TWUL (EX S24)
510743,1182526,House/ Flat,Less than 30 mm,,,Yes,,FG,SW16 6XX,FERRERS ROAD,LONDON,,2023-03-26 00:00:00,F,B,B,I,0,2023-03-31 00:00:00,TWUL (EX S24)
513752,1117802,House/ Flat,Less than 30 mm,,,,,DEBRIS,SW16 6XX,LEWIN ROAD,LONDON,,2023-09-13 00:00:00,F,B,B,M,0,2023-09-14 00:00:00,TWUL (EX S24)
509452,1088480,Commercial,Less than 30 mm,No,No,Yes,No,UK,SW16 6XX,MITCHAM LANE,LONDON,,2023-02-11 00:00:00,F,B,A,E,0,2023-02-17 00:00:00,TWUL (EX S24)
509873,1088480,Commercial,Less than 30 mm,No,No,Yes,No,UK,SW16 6XX,MITCHAM LANE,LONDON,,2023-03-01 00:00:00,F,B,A,E,0,2023-03-02 00:00:00,TWUL (EX S24)
515875,1185126,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW16 6XX,ANVIL CLOSE,LONDON,,2023-11-21 00:00:00,F,B,A,E,0,2023-11-21 00:00:00,TWUL (EX S24)
509662,1153326,House/ Flat,,,,Yes,,DEF,SW17 0XX,BURNTWOOD LANE,LONDON,,2023-02-07 00:00:00,F,B,A,I,10,2023-02-24 00:00:00,TWUL (EX S24)
513959,1000113,Commercial,,,,,Yes,FG,SW17 0XX,UPPER TOOTING ROAD,LONDON,,2023-09-20 00:00:00,F,B,B,I,3,2023-09-21 00:00:00,TWUL (EX S24)
512212,1183299,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW17 0XX,ALDIS STREET,LONDON,,2023-06-08 00:00:00,F,B,A,E,0,2023-06-11 00:00:00,TWUL (LOCAL)
509082,1141500,Commercial,Less than 30 mm,,,Yes,,,SW17 0XX,TOOTING HIGH STREET,LONDON,,2023-02-02 00:00:00,F,E,B,M,0,2023-02-03 00:00:00,TWUL (EX S24)
512876,1183644,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW17 7XX,FISHPONDS ROAD,LONDON,,2023-07-13 00:00:00,F,B,A,E,0,2023-07-13 00:00:00,TWUL (EX S24)
509929,1182046,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW17 7XX,HOLDERNESSE ROAD,LONDON,,2023-03-03 00:00:00,S,B,A,E,0,2023-03-04 00:00:00,TWUL (LOCAL)
512979,1183702,House/ Flat,,,,,,PR,SW17 8XX,WHEATLANDS ROAD,LONDON,,2023-01-10 00:00:00,F,B,A,E,1,2023-07-21 00:00:00,TWUL (LOCAL)
510858,1182588,House/ Flat,Less than 30 mm,,,,,DEBRIS,SW17 8XX,BRUDENELL ROAD,LONDON,,2023-03-28 00:00:00,F,B,A,E,0,2023-04-04 00:00:00,TWUL (EX S24)
510102,1182146,House/ Flat,Less than 30 mm,,,,,PR,SW17 8XX,LESSINGHAM AVENUE,LONDON,,2023-03-01 00:00:00,F,B,A,E,0,2023-03-09 00:00:00,TWUL (EX S24)
515659,1185036,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW17 8XX,COTEFORD STREET,LONDON,,2023-10-25 00:00:00,F,B,A,E,0,2023-11-15 00:00:00,TWUL (EX S24)
517126,1185762,House/ Flat,30 to 299mm,No,No,No,No,UK,SW17 8XX,COTEFORD STREET,LONDON,,2023-12-28 00:00:00,F,B,A,E,0,2023-12-28 00:00:00,TWUL (EX S24)
508850,1181435,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,SW17 8XX,VANT ROAD,LONDON,,2023-01-28 00:00:00,C,B,A,E,0,2023-01-28 00:00:00,TWUL (LOCAL)
511235,1182795,House/ Flat,Less than 30 mm,No,No,No,No,UK,SW17 9XX,WEST GARDENS,LONDON,,2023-04-19 00:00:00,F,B,A,E,0,2023-04-19 00:00:00,TWUL (EX S24)
508220,1181104,House/ Flat,Less than 30 mm,,,Yes,Yes,PR,SW17 9XX,STELLA ROAD,LONDON,,2023-01-09 00:00:00,F,B,B,I,0,2023-01-10 00:00:00,TWUL (EX S24)
513045,1130817,House/ Flat,Less than 30 mm,No,No,No,No,UK,WD4 8XX,ROCKLIFFE AVENUE,KINGS LANGLEY,HERTFORDSHIRE,2023-07-27 00:00:00,F,B,A,E,0,2023-07-27 00:00:00,TWUL (LOCAL)
515245,1184864,House/ Flat,Less than 30 mm,No,No,No,No,UK,HP27 0XX,PARK MEADOW,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,2023-11-03 00:00:00,F,B,A,E,2,2023-11-05 00:00:00,TWUL (LOCAL)
