Date,Part Postcode,Water Type,Compensation Claimed Y/N,Compensation Amount,Incident Type,Cause,Depth of Flood
2021-03-04 00:00:00,SK2 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-04 08:14:16,L15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 08:48:11,,Sewer,N,0.0,Internal,UU Responsibility,Major Spill - 50mm +
2021-03-04 09:00:47,SK15,Sewer,Y,150.0,Internal,UU Responsibility,Major Spill - 50mm +
2021-03-04 09:44:46,M40,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 09:50:18,L20,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 11:50:36,M2,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-04 13:53:40,CA28,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 14:04:50,CW9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 14:57:47,WN3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 16:30:45,L4,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-04 17:00:07,CH42,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 17:36:09,SK11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 18:52:50,M44,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-04 19:07:09,L16,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 00:00:00,BL6 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,L36 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,M22 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,M28 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,M33 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,M43 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,OL11 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,PR8 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,SK15 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,SK4 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,WA8 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-05 00:00:00,L20 9,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-05 09:13:00,FY1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 10:14:19,WA9,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-05 10:14:19,WA9,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-05 10:33:51,TF9,Sewer,N,0.0,Internal,UU Responsibility,Major Spill - 50mm +
2021-03-05 10:33:51,TF9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 10:35:12,M22,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 11:37:16,L30,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 11:37:46,CW8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 13:14:06,L12,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 16:08:56,M14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 16:49:38,PR3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 17:22:54,OL11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 18:48:13,WN6,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 19:58:48,L19,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-05 21:32:25,M26,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 00:00:00,BB3 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,BB9 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,BL2 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,L31 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,LA14 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,OL16 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,SK14 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,SK14 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,WA2 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,WN7 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,WN7 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-06 00:00:00,L13 5,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-06 00:00:00,OL15 9,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-06 00:00:00,SK8 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-06 09:55:00,SK6,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 13:08:16,WN1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 14:17:36,FY5,Sewer,N,0.0,Internal,UU Responsibility,Major Spill - 50mm +
2021-03-06 14:49:44,WN7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 14:51:39,CW9,Sewer,N,0.0,External,UU Responsibility,
2021-03-06 15:00:31,BL9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 15:35:05,ST7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 17:32:00,ST7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 17:32:00,ST7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 18:20:12,BL3,Sewer,Y,89.87,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-06 18:36:09,L36,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 18:36:09,L36,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-06 18:56:18,WN8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-07 00:00:00,L19 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-07 00:00:00,L9 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-07 00:00:00,OL16 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-07 00:00:00,WA7 4,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-07 10:27:03,SK14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-07 11:58:12,L14,Sewer,Y,224.66,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-07 14:32:18,BB5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-07 14:32:18,BB5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-07 18:40:28,CW10,Sewer,Y,309.76,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-07 20:39:11,OL2,Sewer,N,0.0,Internal,UU Responsibility,Major Spill - 50mm +
2021-03-08 00:00:00,BB9 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,BL9 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,FY1 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,L13 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,L21 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,L4 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,M27 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,M6 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,PR1 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,WA11 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,WN5 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-08 00:00:00,CH44 9,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-08 00:00:00,LA1 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-08 00:00:00,M33 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-08 00:00:00,M6 5,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-08 08:09:17,CA13,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 08:30:26,BB5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 08:36:28,CW2,Sewer,N,0.0,Internal,UU Responsibility,Major Spill - 50mm +
2021-03-08 09:28:28,WA9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 09:30:41,CA28,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 09:54:53,CH66,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 10:10:47,SK6,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-08 10:16:55,L23,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 10:28:42,WN6,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 10:46:03,WA3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 10:50:05,WN7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 10:50:05,WN7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 10:56:50,L15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 11:08:53,M14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 11:36:23,WA7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 11:47:34,M31,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 12:26:07,LA18,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 12:26:07,LA18,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 12:45:14,M34,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 13:21:45,CW1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 13:32:30,BB5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 13:32:30,BB5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 14:23:00,M7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 14:59:49,PR1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 15:33:04,WA9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 15:33:04,WA9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 15:36:28,BB2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 15:52:13,BB1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 16:08:13,OL11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 16:24:29,M9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-08 16:34:33,FY1,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-08 17:03:32,L17,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 00:00:00,BL2 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 00:00:00,L13 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 00:00:00,M12 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 00:00:00,OL11 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 00:00:00,OL4 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 00:00:00,PR1 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 00:00:00,SK2 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 00:00:00,WA11 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-09 08:48:30,M38,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 10:11:01,OL11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 10:17:20,SK13,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 10:31:20,CW2,Sewer,N,0.0,External,UU Responsibility,
2021-03-09 11:34:17,CH63,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 11:50:39,CW2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 13:40:29,CW1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 14:19:44,L6,Sewer,N,0.0,Internal,UU Responsibility,Major Spill - 50mm +
2021-03-09 14:21:00,PR5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 14:38:05,PR4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 15:04:40,WN8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 15:42:35,WA5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-09 16:48:46,M38,Sewer,Y,280.83,Internal,UU Responsibility,Damp Patch
2021-03-09 20:48:43,SK11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 00:00:00,BB11 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,BL7 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,FY4 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,FY7 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,FY8 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,LA3 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,M16 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,M28 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,M9 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,OL8 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,PR2 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,SK11 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,SK16 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,WA2 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-10 00:00:00,L13 5,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-10 00:00:00,L22 0,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-10 00:00:00,L32 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-10 00:00:00,M20 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-10 00:00:00,WN4 9,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-10 08:42:38,PR3,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 08:45:13,LA22,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 08:58:33,SK10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 09:05:08,PR9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 09:07:27,PR3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 09:07:27,PR3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 09:29:23,WN8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 10:15:50,PR4,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 10:25:41,PR4,Sewer,N,0.0,External,UU Responsibility,Major Spill - 50mm +
2021-03-10 10:47:19,L5,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 11:10:51,PR4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 11:39:53,M7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 11:39:53,M7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 12:07:17,FY3,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 12:27:59,BL3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 12:27:59,BL3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 12:54:37,,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 13:13:56,FY6,Sewer,N,0.0,External,UU Responsibility,Major Spill - 50mm +
2021-03-10 13:24:57,M33,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 13:48:14,SK14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 14:28:11,OL2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 14:28:11,OL2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 14:30:49,SK3,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 14:35:34,L7,Sewer,N,0.0,Internal,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 14:47:49,FY6,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 14:47:49,FY6,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 15:01:59,LA14,Sewer,Y,309.76,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 15:08:01,L9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 15:10:25,OL15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 15:10:25,OL15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 15:13:00,BB9,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 15:21:38,LA9,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 16:10:47,PR2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:10:47,PR2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:10:47,PR2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:14:54,WN2,Sewer,N,0.0,Internal,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 16:23:28,WA10,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 16:32:33,OL2,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 16:32:33,OL2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:33:28,PR4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:34:28,WA11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:42:29,M21,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:42:57,CH61,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:43:11,FY3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:46:33,PR7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:46:33,PR7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 16:51:21,SK8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 17:04:06,LA16,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 17:20:42,LA23,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-10 17:24:38,L36,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 17:29:38,WN8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 17:46:41,SK6,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 17:46:41,SK6,Sewer,N,0.0,External,UU Responsibility,Major Spill - 50mm +
2021-03-10 18:04:56,BB4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 19:05:27,L3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 19:16:26,M11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 19:16:26,M11,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 19:43:36,BL1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 19:43:36,BL1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 21:03:12,CW1,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 21:28:13,CA15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 21:28:13,CA15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-10 21:47:53,CA2,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 00:00:00,BB10 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,CA7 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,FY4 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,FY4 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,L23 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,L4 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,L7 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,PR5 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,SK6 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,SK8 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,ST8 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,WA5 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2021-03-11 00:00:00,BB12 8,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,BL2 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,L21 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,L23 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,M14 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,OL9 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,SK9 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,WA3 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 00:00:00,WN7 3,Sewer,N,0.0,Internal Flood,Private - Not UU,
2021-03-11 07:12:15,M38,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 08:19:27,PR1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 08:19:57,Z99,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-11 08:56:17,CA15,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-11 09:02:01,CA7,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-11 09:47:36,BL1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 10:10:26,WA9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 10:39:12,BL1,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 11:10:37,CH46,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 11:31:55,L7,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 11:31:55,L7,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 11:31:55,L7,Sewer,N,0.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 11:36:44,OL4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 12:11:12,ST7,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-11 12:27:38,PR1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 12:41:26,CA2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 12:50:11,L31,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2021-03-11 14:30:00,CA15,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-11 15:49:31,PR1,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2021-03-11 15:49:31,PR1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
